applicant_id,application_date,decision_date,visa_status,nationality,processing_center,job_title,job_info_education,naics_title,annual_income_usd,processing_time_days,application_date_year,application_date_month,application_date_day,application_date_dayofweek,decision_date_year,decision_date_month,decision_date_day,decision_date_dayofweek,annual_income_usd_to_processing_time_days_ratio,applicant_id_frequency,visa_status_frequency,nationality_frequency
A-15030-47201,2015-02-03,2015-08-28,Certified,HUNGARY,FLORIDA,Construction Administration Manager,Master's,Architectural Services,55307.0,206,2015,2,3,1,2015,8,28,4,267.1835748792271,1,4398,11
A-16077-85621,2016-03-30,2016-08-05,Certified,CHINA,WA,Software Engineer,Master's,Custom Computer Programming Services,124000.0,128,2016,3,30,2,2016,8,5,4,961.2403100775193,1,4398,750
A-16150-15781,2016-06-17,2016-09-15,Certified,INDIA,CA,COMPUTER SCIENTIST,Master's,Custom Computer Programming Services,137000.0,90,2016,6,17,4,2016,9,15,3,1505.4945054945056,1,4398,4703
A-14016-33354,2014-01-17,2014-10-14,Withdrawn,SOUTH KOREA,CALIFORNIA,Administrative Assistant,Master's,Apparel Manufacturing,56368.0,270,2014,1,17,4,2014,10,14,1,208.0,1,361,617
A-14319-25919,2014-12-26,2015-07-10,Certified,INDIA,NEW JERSEY,Software Developer / Computer Systems Analyst,Master's,Custom Computer Programming Services,75442.0,196,2014,12,26,4,2015,7,10,4,382.9543147208122,1,4398,4703
A-15321-40564,2015-11-30,2016-07-13,Certified,NIGERIA,TX,Research Information Analyst,Master's,Custom Computer Programming Services,75000.0,226,2015,11,30,0,2016,7,13,2,330.3964757709251,1,4398,27
A-14355-36775,2014-12-22,2015-07-14,Certified,INDIA,PENNSYLVANIA,Programmer Analyst  - Micro/Web,Bachelor's,Custom Computer Programming Services,71822.0,204,2014,12,22,0,2015,7,14,1,350.35121951219514,1,4398,4703
A-16257-52277,2016-09-13,2016-11-30,Certified,SOUTH KOREA,GA,Poultry Processor,Master's,Custom Computer Programming Services,20654.0,78,2016,9,13,1,2016,11,30,2,261.44303797468353,1,4398,617
A-15104-66621,2015-04-22,2015-10-15,Certified-Expired,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,64438.0,176,2015,4,22,2,2015,10,15,3,364.05649717514126,1,3341,4703
A-15310-36633,2015-11-13,2016-04-11,Certified,CHINA,NY,Research Associate III,Master's,Custom Computer Programming Services,80500.0,150,2015,11,13,4,2016,4,11,0,533.1125827814569,1,4398,750
A-15335-45052,2015-12-03,2016-04-28,Certified,SOUTH KOREA,VA,Academic Center Director,Bachelor's,Custom Computer Programming Services,40539.0,147,2015,12,3,3,2016,4,28,3,273.9121621621622,1,4398,617
A-16266-55235,2016-10-19,2016-12-14,Certified,INDIA,NY,Developer - SQL Server Reporting Services,Master's,Custom Computer Programming Services,111114.0,56,2016,10,19,2,2016,12,14,2,1949.3684210526317,1,4398,4703
A-15161-84795,2015-06-17,2015-12-29,Certified-Expired,INDIA,NJ,Computer Programmer,Bachelor's,Custom Computer Programming Services,77210.0,195,2015,6,17,2,2015,12,29,1,393.92857142857144,1,3341,4703
A-15089-62616,2015-03-31,2015-09-29,Certified,IRAN,TEXAS,PIZZA COOK,Master's,Limited-Service Restaurants,16682.0,182,2015,3,31,1,2015,9,29,1,91.1584699453552,1,4398,70
A-14219-96118,2014-10-13,2015-03-03,Certified-Expired,INDIA,WASHINGTON,Quality Assurance Engineer,Master's,Electronic Shopping,92872.0,141,2014,10,13,0,2015,3,3,1,654.0281690140845,1,3341,4703
A-15070-57836,2015-05-12,2015-11-19,Certified-Expired,INDIA,MO,Software Engineer,Bachelor's,Custom Computer Programming Services,62608.0,191,2015,5,12,1,2015,11,19,3,326.0833333333333,1,3341,4703
A-14303-20878,2014-11-06,2015-04-30,Certified,INDIA,CALIFORNIA,Process Engineer,Doctorate,Semiconductor and Other Electronic Component Manufacturing,95000.0,175,2014,11,6,3,2015,4,30,3,539.7727272727273,1,4398,4703
A-16126-05973,2016-08-08,2016-10-19,Certified,INDIA,IL,Software Developer,Master's,Custom Computer Programming Services,68931.0,72,2016,8,8,0,2016,10,19,2,944.2602739726027,1,4398,4703
A-16259-53027,2016-09-15,2016-11-29,Certified,CHINA,FL,Senior Software Engineer,Bachelor's,Custom Computer Programming Services,77542.0,75,2016,9,15,3,2016,11,29,1,1020.2894736842105,1,4398,750
A-16175-25252,2016-07-24,2016-10-07,Certified,INDIA,TX,Programmer Analyst II,Master's,Custom Computer Programming Services,101400.0,75,2016,7,24,6,2016,10,7,4,1334.2105263157894,1,4398,4703
A-15217-05465,2015-08-05,2016-01-26,Certified-Expired,EGYPT,MN,Adjunct Assistant Professor - Arabic Studies,Doctorate,Custom Computer Programming Services,60484.0,174,2015,8,5,2,2016,1,26,1,345.62285714285713,1,3341,17
A-14154-74563,2014-06-04,2014-11-10,Certified-Expired,SOUTH KOREA,CALIFORNIA,Religious Education Director,Master's,Religious Organizations,42349.0,159,2014,6,4,2,2014,11,10,0,264.68125,1,3341,617
A-16221-39946,2016-08-25,2016-11-15,Certified,INDIA,MD,Software Engineer II,Bachelor's,Custom Computer Programming Services,130000.0,82,2016,8,25,3,2016,11,15,1,1566.2650602409637,1,4398,4703
A-15317-39190,2015-12-08,2016-04-18,Certified,IRELAND,CA,User Experience Designer,Master's,Custom Computer Programming Services,142374.0,132,2015,12,8,1,2016,4,18,0,1070.4812030075188,1,4398,19
A-15245-14314,2015-09-24,2016-02-22,Certified-Expired,THAILAND,CA,COOK SPECIALTY THAI FOOD,Master's,Custom Computer Programming Services,23878.0,151,2015,9,24,3,2016,2,22,0,157.0921052631579,1,3341,15
A-15091-63248,2015-04-09,2015-10-23,Certified-Expired,SOUTH KOREA,GA,Senior Accounting Specialist,Master's,Custom Computer Programming Services,50590.0,197,2015,4,9,3,2015,10,23,4,255.5050505050505,1,3341,617
A-15328-43149,2015-12-08,2016-04-27,Certified,CHINA,CA,Industrial & Operations Engineer,Master's,Custom Computer Programming Services,93621.0,141,2015,12,8,1,2016,4,27,2,659.3028169014085,1,4398,750
A-15176-91165,2015-07-14,2016-04-13,Certified,INDIA,MI,Systems Analyst,Master's,Custom Computer Programming Services,72800.0,274,2015,7,14,1,2016,4,13,2,264.72727272727275,1,4398,4703
A-14148-72764,2014-06-05,2014-11-20,Certified-Expired,INDIA,CALIFORNIA,Software Developer,Master's,Software Publishers,165000.0,168,2014,6,5,3,2014,11,20,3,976.3313609467456,1,3341,4703
A-14128-67774,2014-05-09,2014-10-31,Certified-Expired,INDIA,CALIFORNIA,"Member Technical Staff, Software",Master's,Custom Computer Programming Services,96939.0,175,2014,5,9,4,2014,10,31,4,550.7897727272727,1,3341,4703
A-16132-08656,2016-06-29,2016-08-26,Certified,CHINA,TX,Assistant Professor,Doctorate,Custom Computer Programming Services,82000.0,58,2016,6,29,2,2016,8,26,4,1389.8305084745762,1,4398,750
A-14160-76334,2014-07-02,2014-11-28,Certified-Expired,INDIA,CALIFORNIA,Technical Analyst,Bachelor's,Software Publishers,91168.0,149,2014,7,2,2,2014,11,28,4,607.7866666666666,1,3341,4703
A-16176-25965,2016-06-29,2016-09-16,Certified,INDIA,CA,SENIOR EMBEDDED SOFTWARE ENGINEER,Master's,Custom Computer Programming Services,138450.0,79,2016,6,29,2,2016,9,16,4,1730.625,1,4398,4703
A-14259-07374,2014-12-05,2015-06-16,Certified,INDIA,CALIFORNIA,Software Engineer 3,Master's,Electronic Auctions,124876.0,193,2014,12,5,4,2015,6,16,1,643.6907216494845,1,4398,4703
A-14325-27992,2014-12-08,2015-06-15,Certified,INDIA,CALIFORNIA,IT Web Developer III,Bachelor's,Electronic Computer Manufacturing,118082.0,189,2014,12,8,0,2015,6,15,0,621.4842105263158,1,4398,4703
A-14329-28842,2014-11-25,2015-06-02,Certified,CHINA,NEW JERSEY,Pedicure Assistant,Master's,Nail Salons,16682.0,189,2014,11,25,1,2015,6,2,1,87.8,1,4398,750
A-15343-48520,2015-12-11,2016-08-01,Certified,INDIA,CA,Firmware Engineer,Master's,Custom Computer Programming Services,82098.0,234,2015,12,11,4,2016,8,1,0,349.3531914893617,1,4398,4703
A-15275-24508,2015-10-23,2016-03-22,Certified-Expired,PHILIPPINES,GA,Assistant Professor,Master's,Custom Computer Programming Services,48890.0,151,2015,10,23,4,2016,3,22,1,321.64473684210526,1,3341,118
A-15131-75209,2015-05-11,2015-12-01,Certified-Expired,INDIA,PA,Senior Software Developer - Java,Bachelor's,Custom Computer Programming Services,98821.0,204,2015,5,11,0,2015,12,1,1,482.0536585365854,1,3341,4703
A-14196-88537,2014-10-21,2015-03-10,Certified-Expired,INDIA,CALIFORNIA,Component Design Engineer,Master's,Semiconductor and Other Electronic Component Manufacturing,90147.0,140,2014,10,21,1,2015,3,10,1,639.3404255319149,1,3341,4703
A-16176-25941,2016-07-15,2016-10-11,Certified,MALAYSIA,CA,Component Design Engineer,Bachelor's,Custom Computer Programming Services,111926.0,88,2016,7,15,4,2016,10,11,1,1257.5955056179776,1,4398,12
A-16028-66146,2016-01-28,2016-05-09,Certified,CHINA,NC,Poultry Trimmer,Master's,Custom Computer Programming Services,18366.0,102,2016,1,28,3,2016,5,9,0,178.3106796116505,1,4398,750
A-16146-14292,2016-05-27,2016-08-04,Certified,CHINA,NJ,Assurance Senior - Audit Services (Multiple Positions),Bachelor's,Custom Computer Programming Services,87277.0,69,2016,5,27,4,2016,8,4,3,1246.8142857142857,1,4398,750
A-15209-02732,2015-07-30,2016-02-01,Certified-Expired,MEXICO,VA,Senior IT Consultant,Other,Custom Computer Programming Services,67621.0,186,2015,7,30,3,2016,2,1,0,361.6096256684492,1,3341,173
A-16173-24092,2016-07-26,2016-09-30,Certified,INDIA,MI,Sr. Business Analyst,Master's,Custom Computer Programming Services,83000.0,66,2016,7,26,1,2016,9,30,4,1238.8059701492537,1,4398,4703
A-14310-23441,2014-12-11,2015-06-12,Certified,LATVIA,WISCONSIN,Software Developer,Bachelor's,Computer Systems Design Services,80000.0,183,2014,12,11,3,2015,6,12,4,434.7826086956522,1,4398,3
A-15174-90355,2015-07-16,2016-01-07,Certified-Expired,INDIA,PA,"Manager, SAP Package Technologies",Bachelor's,Custom Computer Programming Services,122000.0,175,2015,7,16,3,2016,1,7,3,693.1818181818181,1,3341,4703
A-15126-73678,2015-05-22,2015-11-27,Certified-Expired,IRAN,FL,Senior Systems Engineer,Doctorate,Custom Computer Programming Services,95000.0,189,2015,5,22,4,2015,11,27,4,500.0,1,3341,70
A-15324-41991,2015-11-30,2016-04-13,Certified,INDIA,MI,Sr. Acoustic Systems Engineer,Bachelor's,Custom Computer Programming Services,92000.0,135,2015,11,30,0,2016,4,13,2,676.4705882352941,1,4398,4703
A-16140-12026,2016-06-14,2016-08-29,Certified,INDIA,WA,Senior Software Engineer,Master's,Custom Computer Programming Services,153608.0,76,2016,6,14,1,2016,8,29,0,1994.909090909091,1,4398,4703
A-14259-07178,2014-10-08,2015-03-10,Certified-Expired,INDIA,FLORIDA,Software Engineer/Java,Master's,Custom Computer Programming Services,70054.0,153,2014,10,8,2,2015,3,10,1,454.8961038961039,1,3341,4703
A-16174-24880,2016-07-15,2016-10-07,Certified,INDIA,MN,.NET/ Mainframe Engineer,Bachelor's,Custom Computer Programming Services,78395.0,84,2016,7,15,4,2016,10,7,4,922.2941176470588,1,4398,4703
A-16224-41631,2016-08-18,2016-10-31,Certified,INDIA,CA,Senior Application Program Analyst,Bachelor's,Custom Computer Programming Services,108139.0,74,2016,8,18,3,2016,10,31,0,1441.8533333333332,1,4398,4703
A-16103-96017,2016-06-27,2016-09-15,Certified,INDIA,NY,"Relationship Manager, Consulting Analyst",Master's,Custom Computer Programming Services,153546.0,80,2016,6,27,0,2016,9,15,3,1895.6296296296296,1,4398,4703
A-16167-22019,2016-09-20,2016-11-17,Certified,INDIA,CA,"Lead Member of Technical Staff, Quality Engineering",Master's,Custom Computer Programming Services,160000.0,58,2016,9,20,1,2016,11,17,3,2711.864406779661,1,4398,4703
A-15316-38532,2015-11-30,2016-04-14,Certified,INDIA,NY,Quality Assurance Engineer,Master's,Custom Computer Programming Services,91562.0,136,2015,11,30,0,2016,4,14,3,668.3357664233577,1,4398,4703
A-16260-53293,2016-09-18,2016-12-01,Certified,INDIA,TX,Software Developer / Analyst,Master's,Custom Computer Programming Services,82618.0,74,2016,9,18,6,2016,12,1,3,1101.5733333333333,1,4398,4703
A-15127-74133,2015-05-22,2015-12-11,Certified-Expired,ITALY,NY,Regional Sales Manager,Bachelor's,Custom Computer Programming Services,108202.0,203,2015,5,22,4,2015,12,11,4,530.4019607843137,1,3341,51
A-16210-36865,2016-09-16,2016-11-15,Certified,INDIA,MI,Software Developer / Analyst,Master's,Custom Computer Programming Services,65811.0,60,2016,9,16,4,2016,11,15,1,1078.8688524590164,1,4398,4703
A-14079-54464,2015-02-03,2015-09-01,Certified,CHINA,CALIFORNIA,Sr. Administrative assistant,Other,Deep Sea Freight Transportation,57616.0,210,2015,2,3,1,2015,9,1,1,273.06161137440756,1,4398,750
A-14246-03505,2014-09-05,2015-01-30,Certified-Expired,GERMANY,MARYLAND,Business Developer,Master's,Other Activities Related to Credit Intermediation,107578.0,147,2014,9,5,4,2015,1,30,4,726.8783783783783,1,3341,43
A-15044-50711,2015-02-19,2015-09-11,Certified,CHINA,CALIFORNIA,Credit Analyst,Bachelor's,Plastics Pipe and Pipe Fitting Manufacturing,63066.0,204,2015,2,19,3,2015,9,11,4,307.6390243902439,1,4398,750
A-16126-06153,2016-05-10,2016-09-07,Certified,INDIA,MI,Calibration Engineer,Bachelor's,Custom Computer Programming Services,61318.0,120,2016,5,10,1,2016,9,7,2,506.7603305785124,1,4398,4703
A-15219-06580,2016-02-04,2016-05-20,Certified,MEXICO,FL,Lead Analyst,Master's,Custom Computer Programming Services,93101.0,106,2016,2,4,3,2016,5,20,4,870.1028037383178,1,4398,173
A-16077-85754,2016-04-19,2016-07-11,Certified,VENEZUELA,FL,Beef Cattle Specialist,Bachelor's,Custom Computer Programming Services,42786.0,83,2016,4,19,1,2016,7,11,0,509.35714285714283,1,4398,59
A-15181-93146,2015-07-02,2016-01-08,Certified-Expired,ITALY,WA,Lead Developer – Web / Mobile Applications,Master's,Custom Computer Programming Services,95000.0,190,2015,7,2,3,2016,1,8,4,497.3821989528796,1,3341,51
A-16196-32883,2016-08-22,2016-11-02,Certified,INDIA,CA,Software Engineer Applications,Master's,Custom Computer Programming Services,130000.0,72,2016,8,22,0,2016,11,2,2,1780.8219178082193,1,4398,4703
A-15284-27177,2015-10-14,2016-03-09,Certified-Expired,INDIA,OH,Programmer Analyst I,Master's,Custom Computer Programming Services,89523.0,147,2015,10,14,2,2016,3,9,2,604.8851351351351,1,3341,4703
A-16119-03430,2016-05-02,2016-08-04,Certified,INDIA,MA,Senior Software Developer,Master's,Custom Computer Programming Services,112632.0,94,2016,5,2,0,2016,8,4,3,1185.6,1,4398,4703
A-15180-92254,2015-07-10,2016-01-11,Certified-Expired,INDIA,TX,Computer Systems Analyst - II,Bachelor's,Custom Computer Programming Services,64438.0,185,2015,7,10,4,2016,1,11,0,346.44086021505376,1,3341,4703
A-15334-44462,2016-01-28,2016-05-17,Withdrawn,INDIA,VA,Senior Software Engineer,Master's,Custom Computer Programming Services,84700.0,110,2016,1,28,3,2016,5,17,1,763.063063063063,1,361,4703
A-15281-26367,2015-10-13,2016-09-26,Denied,GERMANY,UT,Research Assistant Professor (Western Dairy Center),Doctorate,Custom Computer Programming Services,76000.0,349,2015,10,13,1,2016,9,26,0,217.14285714285714,1,225,43
A-15171-89365,2015-09-29,2016-03-03,Certified-Expired,INDIA,TX,Technology Architect - US,Master's,Custom Computer Programming Services,85571.0,156,2015,9,29,1,2016,3,3,3,545.0382165605096,1,3341,4703
A-16118-02610,2016-05-24,2016-07-28,Certified,INDIA,GA,.Net Applications Developer,Master's,Custom Computer Programming Services,93400.0,65,2016,5,24,1,2016,7,28,3,1415.1515151515152,1,4398,4703
A-16222-40651,2016-08-23,2016-08-23,Withdrawn,SOUTH KOREA,MD,Bookkeeper,Master's,Custom Computer Programming Services,43701.0,0,2016,8,23,1,2016,8,23,1,43701.0,1,361,617
A-15061-55229,2015-03-03,2015-09-18,Certified,INDIA,TEXAS,Computer Systems Analyst - II,Bachelor's,Computer Systems Design Services,64438.0,199,2015,3,3,1,2015,9,18,4,322.19,1,4398,4703
A-15362-54922,2016-01-08,2016-05-23,Certified,ITALY,ID,Emerging Memories Senior Product Development Engineer,Master's,Custom Computer Programming Services,110107.0,136,2016,1,8,4,2016,5,23,0,803.7007299270073,1,4398,51
A-16183-28537,2016-07-01,2016-08-30,Withdrawn,COLOMBIA,DC,"Lead Teacher, Spanish Language",Bachelor's,Custom Computer Programming Services,56973.0,60,2016,7,1,4,2016,8,30,1,933.983606557377,1,361,49
A-15010-41126,2015-01-10,2015-08-14,Certified,INDIA,MASSACHUSETTS,Software Engineer,Master's,Custom Computer Programming Services,97448.0,216,2015,1,10,5,2015,8,14,4,449.06912442396316,1,4398,4703
A-14364-38383,2015-03-06,2015-09-24,Certified,CANADA,TEXAS,Project Engineer,Master's,Engineering Services,89569.0,202,2015,3,6,4,2015,9,24,3,441.2266009852217,1,4398,280
A-16246-49256,2016-09-02,2016-12-01,Certified,INDIA,NJ,BUSINESS SYSTEMS ANALYST,Bachelor's,Custom Computer Programming Services,123490.0,90,2016,9,2,4,2016,12,1,3,1357.032967032967,1,4398,4703
A-16291-62556,2016-10-17,2016-12-30,Certified,INDIA,PA,Senior Software Developer (JAVA),Bachelor's,Custom Computer Programming Services,101712.0,74,2016,10,17,0,2016,12,30,4,1356.16,1,4398,4703
A-14227-98719,2014-09-04,2015-01-27,Certified-Expired,FINLAND,CALIFORNIA,Senior SAP Portals Developer,Bachelor's,Electromedical and Electrotherapeutic Apparatus Manufacturing,115523.0,145,2014,9,4,3,2015,1,27,1,791.2534246575342,1,3341,5
A-15240-12742,2015-09-08,2016-02-18,Certified-Expired,INDIA,NJ,Developer - Enterprise Applications II (multiple positions),Master's,Custom Computer Programming Services,79747.0,163,2015,9,8,1,2016,2,18,3,486.2621951219512,1,3341,4703
A-16141-12709,2016-05-24,2016-08-04,Certified,INDIA,VA,Software Engineer,Master's,Custom Computer Programming Services,78000.0,72,2016,5,24,1,2016,8,4,3,1068.4931506849316,1,4398,4703
A-15007-40068,2015-01-23,2015-08-18,Denied,POLAND,UTAH,4th Grade Teacher,Bachelor's,Elementary and Secondary Schools,37123.0,207,2015,1,23,4,2015,8,18,1,178.47596153846155,1,225,30
A-15258-17745,2016-01-13,2016-05-16,Certified,INDIA,MI,"Software Developer, Systems Software",Master's,Custom Computer Programming Services,104666.0,124,2016,1,13,2,2016,5,16,0,837.328,1,4398,4703
A-15104-66807,2015-04-16,2015-10-28,Certified-Expired,INDIA,IL,Senior Developer,Master's,Custom Computer Programming Services,85280.0,195,2015,4,16,3,2015,10,28,2,435.1020408163265,1,3341,4703
A-16161-19733,2016-08-22,2016-10-26,Certified,PAKISTAN,NJ,National Tax Senior - Fiduciary Trust Tax Services (FTTS) (Mult. Pos.),Bachelor's,Custom Computer Programming Services,72800.0,65,2016,8,22,0,2016,10,26,2,1103.030303030303,1,4398,63
A-16216-38755,2016-08-05,2016-11-10,Certified,INDIA,MI,Pharmaceutical Product Compliance Analyst,Master's,Custom Computer Programming Services,58698.0,97,2016,8,5,4,2016,11,10,3,598.9591836734694,1,4398,4703
A-16096-93206,2016-04-06,2016-07-07,Certified,INDIA,TX,Computer Systems Analyst - V,Bachelor's,Custom Computer Programming Services,81765.0,92,2016,4,6,2,2016,7,7,3,879.1935483870968,1,4398,4703
A-16214-37816,2016-08-02,2016-11-02,Certified,INDIA,CA,Senior Software Engineer,Master's,Custom Computer Programming Services,130000.0,92,2016,8,2,1,2016,11,2,2,1397.8494623655913,1,4398,4703
A-14223-97196,2014-08-21,2015-01-26,Certified-Expired,INDIA,CALIFORNIA,Software Engineer,Master's,Electronic Computer Manufacturing,98927.0,158,2014,8,21,3,2015,1,26,0,622.1823899371069,1,3341,4703
A-16042-71993,2016-03-03,2016-10-18,Certified,INDIA,WI,Software Developer,Bachelor's,Custom Computer Programming Services,90000.0,229,2016,3,3,3,2016,10,18,1,391.30434782608694,1,4398,4703
A-15061-55212,2015-03-19,2015-04-17,Denied,IRAN,CALIFORNIA,Assistant Professor of Marketing,Doctorate,"Colleges, Universities, and Professional Schools",91440.0,29,2015,3,19,3,2015,4,17,4,3048.0,1,225,70
A-14266-09510,2014-09-25,2015-02-19,Certified-Expired,INDIA,WASHINGTON,Technology Lead,Master's,Computer Systems Design and Related Services,121306.0,147,2014,9,25,3,2015,2,19,3,819.6351351351351,1,3341,4703
A-16015-61578,2016-01-18,2016-05-24,Certified,INDIA,GA,Software Developer,Master's,Custom Computer Programming Services,75338.0,127,2016,1,18,0,2016,5,24,1,588.578125,1,4398,4703
A-14290-16615,2014-09-30,2015-03-05,Certified-Expired,ITALY,FLORIDA,OPERATIONS & LOGISTIC MANAGER.,Master's,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,157227.0,156,2014,9,30,1,2015,3,5,3,1001.4458598726114,1,3341,51
A-16076-84870,2016-05-19,2016-08-10,Certified,SERBIA,FL,Assistant Professor,Doctorate,Custom Computer Programming Services,54910.0,83,2016,5,19,3,2016,8,10,2,653.6904761904761,1,4398,9
